0.471405,0.471405,0.000000
0.686710,0.686710,0.000000
0.040793,0.686710,0.000000
0.686710,0.040793,0.000000
0.154830,0.154830,0.000000
1.104553,0.154830,0.000000
0.154830,1.104553,0.000000
0.778317,0.435493,0.000000
0.200404,0.778317,0.000000
0.435493,0.200404,0.000000
0.435493,0.778317,0.000000
0.200404,0.435493,0.000000
0.778317,0.200404,0.000000
1.030006,0.348848,0.000000
0.035360,1.030006,0.000000
0.348848,0.035360,0.000000
0.348848,1.030006,0.000000
0.035360,0.348848,0.000000
1.030006,0.035360,0.000000
1.306247,0.094474,0.000000
0.013493,1.306247,0.000000
0.094474,0.013493,0.000000
0.094474,1.306247,0.000000
0.013493,0.094474,0.000000
1.306247,0.013493,0.000000
0.471405,0.471405,-0.000000
-0.333333,0.666667,0.000000
0.040793,0.686710,-0.000000
-0.028845,0.514422,0.000000
0.686710,0.686710,-0.000000
-0.485578,0.514422,0.000000
0.686710,0.040793,-0.000000
-0.485578,0.971155,0.000000
1.104553,0.154830,-0.000000
-0.781037,0.890518,0.000000
0.154830,0.154830,-0.000000
-0.109482,0.890518,0.000000
0.154830,1.104553,-0.000000
-0.109482,0.218963,0.000000
0.200404,0.435493,-0.000000
-0.141707,0.692060,0.000000
0.435493,0.778317,-0.000000
-0.307940,0.449647,0.000000
0.778317,0.200404,-0.000000
-0.550353,0.858293,0.000000
0.200404,0.778317,-0.000000
-0.141707,0.449647,0.000000
0.778317,0.435493,-0.000000
-0.550353,0.692060,0.000000
0.435493,0.200404,-0.000000
-0.307940,0.858293,0.000000
0.035360,0.348848,-0.000000
-0.025004,0.753327,0.000000
0.348848,1.030006,-0.000000
-0.246673,0.271676,0.000000
1.030006,0.035360,-0.000000
-0.728324,0.974996,0.000000
0.035360,1.030006,-0.000000
-0.025004,0.271676,0.000000
1.030006,0.348848,-0.000000
-0.728324,0.753327,0.000000
0.348848,0.035360,-0.000000
-0.246673,0.974996,0.000000
0.013493,0.094474,-0.000000
-0.009541,0.933197,0.000000
0.094474,1.306247,-0.000000
-0.066803,0.076344,0.000000
1.306247,0.013493,-0.000000
-0.923656,0.990459,0.000000
0.013493,1.306247,-0.000000
-0.009541,0.076344,0.000000
1.306247,0.094474,-0.000000
-0.923656,0.933197,0.000000
0.094474,0.013493,-0.000000
-0.066803,0.990459,0.000000
0.471405,0.471405,0.000000
-0.333333,0.666667,-0.000000
0.686710,0.686710,0.000000
-0.485578,0.514422,-0.000000
0.040793,0.686710,0.000000
-0.028845,0.514422,-0.000000
0.686710,0.040793,0.000000
-0.485578,0.971155,-0.000000
0.154830,0.154830,0.000000
-0.109482,0.890518,-0.000000
1.104553,0.154830,0.000000
-0.781037,0.890518,-0.000000
0.154830,1.104553,0.000000
-0.109482,0.218963,-0.000000
0.778317,0.435493,0.000000
-0.550353,0.692060,-0.000000
0.200404,0.778317,0.000000
-0.141707,0.449647,-0.000000
0.435493,0.200404,0.000000
-0.307940,0.858293,-0.000000
0.435493,0.778317,0.000000
-0.307940,0.449647,-0.000000
0.200404,0.435493,0.000000
-0.141707,0.692060,-0.000000
0.778317,0.200404,0.000000
-0.550353,0.858293,-0.000000
1.030006,0.348848,0.000000
-0.728324,0.753327,-0.000000
0.035360,1.030006,0.000000
-0.025004,0.271676,-0.000000
0.348848,0.035360,0.000000
-0.246673,0.974996,-0.000000
0.348848,1.030006,0.000000
-0.246673,0.271676,-0.000000
0.035360,0.348848,0.000000
-0.025004,0.753327,-0.000000
1.030006,0.035360,0.000000
-0.728324,0.974996,-0.000000
1.306247,0.094474,0.000000
-0.923656,0.933197,-0.000000
0.013493,1.306247,0.000000
-0.009541,0.076344,-0.000000
0.094474,0.013493,0.000000
-0.066803,0.990459,-0.000000
0.094474,1.306247,0.000000
-0.066803,0.076344,-0.000000
0.013493,0.094474,0.000000
-0.009541,0.933197,-0.000000
1.306247,0.013493,0.000000
-0.923656,0.990459,-0.000000
0.471405,0.471405,-0.000000
0.040793,0.686710,-0.000000
0.686710,0.686710,-0.000000
0.686710,0.040793,-0.000000
1.104553,0.154830,-0.000000
0.154830,0.154830,-0.000000
0.154830,1.104553,-0.000000
0.200404,0.435493,-0.000000
0.435493,0.778317,-0.000000
0.778317,0.200404,-0.000000
0.200404,0.778317,-0.000000
0.778317,0.435493,-0.000000
0.435493,0.200404,-0.000000
0.035360,0.348848,-0.000000
0.348848,1.030006,-0.000000
1.030006,0.035360,-0.000000
0.035360,1.030006,-0.000000
1.030006,0.348848,-0.000000
0.348848,0.035360,-0.000000
0.013493,0.094474,-0.000000
0.094474,1.306247,-0.000000
1.306247,0.013493,-0.000000
0.013493,1.306247,-0.000000
1.306247,0.094474,-0.000000
0.094474,0.013493,-0.000000
