-0.002146,0.099660,0.000825
-0.002146,0.099660,0.003919
-0.002146,0.099660,0.007956
-0.002146,0.099660,0.011050
-0.010198,0.098385,0.000825
-0.010198,0.098385,0.003919
-0.010198,0.098385,0.007956
-0.010198,0.098385,0.011050
-0.020704,0.096721,0.000825
-0.020704,0.096721,0.003919
-0.020704,0.096721,0.007956
-0.020704,0.096721,0.011050
-0.028756,0.095445,0.000825
-0.028756,0.095445,0.003919
-0.028756,0.095445,0.007956
-0.028756,0.095445,0.011050
-0.002146,0.099660,0.000825
-0.002146,0.099660,0.003919
-0.002146,0.099660,0.007956
-0.002146,0.099660,0.011050
-0.010198,0.098385,0.000825
-0.010198,0.098385,0.003919
-0.010198,0.098385,0.007956
-0.010198,0.098385,0.011050
-0.020704,0.096721,0.000825
-0.020704,0.096721,0.003919
-0.020704,0.096721,0.007956
-0.020704,0.096721,0.011050
-0.028756,0.095445,0.000825
-0.028756,0.095445,0.003919
-0.028756,0.095445,0.007956
-0.028756,0.095445,0.011050
-0.032837,0.094119,0.000825
-0.032837,0.094119,0.003919
-0.032837,0.094119,0.007956
-0.032837,0.094119,0.011050
-0.040101,0.090418,0.000825
-0.040101,0.090418,0.003919
-0.040101,0.090418,0.007956
-0.040101,0.090418,0.011050
-0.049579,0.085589,0.000825
-0.049579,0.085589,0.003919
-0.049579,0.085589,0.007956
-0.049579,0.085589,0.011050
-0.056843,0.081888,0.000825
-0.056843,0.081888,0.003919
-0.056843,0.081888,0.007956
-0.056843,0.081888,0.011050
-0.032837,0.094119,0.000825
-0.032837,0.094119,0.003919
-0.032837,0.094119,0.007956
-0.032837,0.094119,0.011050
-0.040101,0.090418,0.000825
-0.040101,0.090418,0.003919
-0.040101,0.090418,0.007956
-0.040101,0.090418,0.011050
-0.049579,0.085589,0.000825
-0.049579,0.085589,0.003919
-0.049579,0.085589,0.007956
-0.049579,0.085589,0.011050
-0.056843,0.081888,0.000825
-0.056843,0.081888,0.003919
-0.056843,0.081888,0.007956
-0.056843,0.081888,0.011050
-0.060315,0.079366,0.000825
-0.060315,0.079366,0.003919
-0.060315,0.079366,0.007956
-0.060315,0.079366,0.011050
-0.066079,0.073601,0.000825
-0.066079,0.073601,0.003919
-0.066079,0.073601,0.007956
-0.066079,0.073601,0.011050
-0.073601,0.066079,0.000825
-0.073601,0.066079,0.003919
-0.073601,0.066079,0.007956
-0.073601,0.066079,0.011050
-0.079366,0.060315,0.000825
-0.079366,0.060315,0.003919
-0.079366,0.060315,0.007956
-0.079366,0.060315,0.011050
-0.060315,0.079366,0.000825
-0.060315,0.079366,0.003919
-0.060315,0.079366,0.007956
-0.060315,0.079366,0.011050
-0.066079,0.073601,0.000825
-0.066079,0.073601,0.003919
-0.066079,0.073601,0.007956
-0.066079,0.073601,0.011050
-0.073601,0.066079,0.000825
-0.073601,0.066079,0.003919
-0.073601,0.066079,0.007956
-0.073601,0.066079,0.011050
-0.079366,0.060315,0.000825
-0.079366,0.060315,0.003919
-0.079366,0.060315,0.007956
-0.079366,0.060315,0.011050
-0.081888,0.056843,0.000825
-0.081888,0.056843,0.003919
-0.081888,0.056843,0.007956
-0.081888,0.056843,0.011050
-0.085589,0.049579,0.000825
-0.085589,0.049579,0.003919
-0.085589,0.049579,0.007956
-0.085589,0.049579,0.011050
-0.090418,0.040101,0.000825
-0.090418,0.040101,0.003919
-0.090418,0.040101,0.007956
-0.090418,0.040101,0.011050
-0.094119,0.032837,0.000825
-0.094119,0.032837,0.003919
-0.094119,0.032837,0.007956
-0.094119,0.032837,0.011050
-0.081888,0.056843,0.000825
-0.081888,0.056843,0.003919
-0.081888,0.056843,0.007956
-0.081888,0.056843,0.011050
-0.085589,0.049579,0.000825
-0.085589,0.049579,0.003919
-0.085589,0.049579,0.007956
-0.085589,0.049579,0.011050
-0.090418,0.040101,0.000825
-0.090418,0.040101,0.003919
-0.090418,0.040101,0.007956
-0.090418,0.040101,0.011050
-0.094119,0.032837,0.000825
-0.094119,0.032837,0.003919
-0.094119,0.032837,0.007956
-0.094119,0.032837,0.011050
-0.095445,0.028756,0.000825
-0.095445,0.028756,0.003919
-0.095445,0.028756,0.007956
-0.095445,0.028756,0.011050
-0.096721,0.020704,0.000825
-0.096721,0.020704,0.003919
-0.096721,0.020704,0.007956
-0.096721,0.020704,0.011050
-0.098385,0.010198,0.000825
-0.098385,0.010198,0.003919
-0.098385,0.010198,0.007956
-0.098385,0.010198,0.011050
-0.099660,0.002146,0.000825
-0.099660,0.002146,0.003919
-0.099660,0.002146,0.007956
-0.099660,0.002146,0.011050
-0.095445,0.028756,0.000825
-0.095445,0.028756,0.003919
-0.095445,0.028756,0.007956
-0.095445,0.028756,0.011050
-0.096721,0.020704,0.000825
-0.096721,0.020704,0.003919
-0.096721,0.020704,0.007956
